case_id,mesh,operator,model,layer,seq_len,logical_M,logical_N,logical_K,runtime_M,runtime_N,runtime_K,tile_M,tile_N,tile_K,Tm,Tn,Tk,logical_flops,runtime_flops,T00_cycles,T10_cycles,T01_cycles,T11_cycles,inter_speedup_without_intra,inter_speedup_with_intra,intra_speedup_without_inter,intra_speedup_with_inter,total_speedup,synergy,normal_cycles,congested_upper_bound_cycles,congestion_factor,T00_source,T10_source,T01_source,T11_source,simulation_signature,schedule_source,result_source,status,error,K,M,N,Qfull,T00_T10_T01_source,T00_time,T01_time,T10_time,T11_time,a_broadcast_bytes,active_cores,algorithmic_theory_naive_time,algorithmic_theory_speedup,algorithmic_theory_time,b_broadcast_bytes,collective_bytes,core_schedule_efficiency,estimate_source,fanout_penalty,flops,hbm_bytes_per_die,hbm_cycles,hbm_traffic_model,intra_compute_efficiency,intra_k_waves,intra_pk,intra_pm,intra_pn,intra_spatial_utilization,local_transport_bytes,logical_collective_bytes,padding_K,padding_M,padding_N,q_window,rank_K,rank_N,rank_flops,reduction_bytes,runtime_collective_bytes,runtime_flops_over_logical_flops,segment_bytes,segmented_comm_efficiency,spatial_penalty,split_k_penalty,sram_capacity_bytes,t10_contention_tail,t11_contention_tail,theory_Px,theory_Py,theory_algorithm,theory_attainment_rate,theory_boundary_waves,theory_model,theory_naive_time,theory_speedup,theory_time,tile_live_bytes,topology_efficiency,wave_fill_efficiency
6x6_ag_gemm_llama_3_8b_attention_s147456,6x6,AG_GEMM,LLaMA-3-8B,attention,147456,147456,6144,4096,147456,18432,4096,128,512,256,1152,1,4,7421703487488,22265110462464,107849187,103416454,28130985,23734673,1.0428629374586755,1.1852274097056235,3.8338219226948507,4.357188910923694,4.543950826708251,1.1365131189664022,23734673,31567115,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4176,147456,172,1152,analytical_resource_replay_fallback,0.107849187,0.028130985,0.103416454,0.023734673,0,16,0.081896931328,16.94943576388889,0.004831838208,905969664,1174405120.0,0.8016818181818183,analytical_resource_replay_fallback,0.0045000000000000005,7421703487488,4831838208,18874368.0,fused_boundary_tile_replay_v1,0.89,4,4,4,1,1.0,1811939328,1174405120.0,0,0,12288,8,4096,512,618475290624,905969664,1174405120.0,1.027496337890625,1019448.8888888889,0.84,0.0,0.012,3145728,0.023707825143743942,0.029490523176428148,,,1d_ring,0.7953912052973219,1,flashoverlap_wave_schedule_contention,0.10784918732799999,5.712850225707104,0.018878350222222225,1703936,0.8671099695241199,0.8181818181818182
6x6_ag_gemm_llama_3_8b_mlp_s36864,6x6,AG_GEMM,LLaMA-3-8B,mlp,36864,36864,14336,4096,36864,18432,4096,128,512,256,288,1,4,4329327034368,5566277615616,26962297,25858214,7173858,6078604,1.0426975737767503,1.18018183122309,3.758409631191473,4.2539724581499305,4.435606761026051,1.1318543947008128,6078604,8084544,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4176,36864,400,288,analytical_resource_replay_fallback,0.026962297,0.007173858,0.025858214,0.006078604,0,16,0.020474232832,16.94943576388889,0.001207959552,226492416,293601280.0,0.7829117647058824,analytical_resource_replay_fallback,0.0045000000000000005,4329327034368,1207959552,4718592.0,fused_boundary_tile_replay_v1,0.89,4,4,4,1,1.0,452984832,293601280.0,0,0,4096,8,4096,512,154618822656,226492416,293601280.0,1.0240827287946428,1019448.8888888889,0.84,0.0,0.012,3145728,0.023707825143743942,0.029315144968521223,,,1d_ring,0.776917570489576,1,flashoverlap_wave_schedule_contention,0.026962296831999997,5.709237285277182,0.004722574222222222,1703936,0.8671099695241199,0.5294117647058824
6x6_ag_gemm_llama_3_8b_mlp_s147456,6x6,AG_GEMM,LLaMA-3-8B,mlp,147456,147456,14336,4096,147456,18432,4096,128,512,256,1152,1,4,17317308137472,22265110462464,107849187,103416454,28130985,23734673,1.0428629374586755,1.1852274097056235,3.8338219226948507,4.357188910923694,4.543950826708251,1.1365131189664022,23734673,31567115,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4176,147456,400,1152,analytical_resource_replay_fallback,0.107849187,0.028130985,0.103416454,0.023734673,0,16,0.081896931328,16.94943576388889,0.004831838208,905969664,1174405120.0,0.8016818181818183,analytical_resource_replay_fallback,0.0045000000000000005,17317308137472,4831838208,18874368.0,fused_boundary_tile_replay_v1,0.89,4,4,4,1,1.0,1811939328,1174405120.0,0,0,4096,8,4096,512,618475290624,905969664,1174405120.0,1.0240827287946428,1019448.8888888889,0.84,0.0,0.012,3145728,0.023707825143743942,0.029490523176428148,,,1d_ring,0.7953912052973219,1,flashoverlap_wave_schedule_contention,0.10784918732799999,5.712850225707104,0.018878350222222225,1703936,0.8671099695241199,0.8181818181818182
6x6_ag_gemm_llama_3_1_405b_attention_s36864,6x6,AG_GEMM,LLaMA-3.1-405B,attention,36864,36864,18432,16384,36864,18432,16384,128,512,256,288,1,16,22265110462464,22265110462464,102540771,98125023,28695432,24314417,1.0450012429551228,1.1801817826847338,3.5734179224066045,4.035672457209235,4.217282733943405,1.1293592142984814,24314417,32338175,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,16416,36864,512,288,analytical_resource_replay_fallback,0.102540771,0.028695432,0.098125023,0.024314417,0,16,0.081896931328,16.94943576388889,0.004831838208,226492416,1174405120.0,0.7829117647058824,analytical_resource_replay_fallback,0.0045000000000000005,22265110462464,4831838208,18874368.0,fused_boundary_tile_replay_v1,0.89,16,4,4,1,1.0,452984832,1174405120.0,0,0,0,8,16384,512,618475290624,226492416,1174405120.0,1.001953125,4077795.5555555555,0.84,0.0,0.012,3145728,0.02380037792984693,0.029315144968521223,,,1d_ring,0.7769175312105561,1,flashoverlap_wave_schedule_contention,0.10254077132799999,5.4282244440696745,0.018890296888888887,1703936,0.8671099695241199,0.5294117647058824
6x6_ag_gemm_llama_3_1_405b_attention_s147456,6x6,AG_GEMM,LLaMA-3.1-405B,attention,147456,147456,18432,16384,147456,18432,16384,128,512,256,1152,1,16,89060441849856,89060441849856,410163085,392434484,112523941,94938693,1.0451759509493055,1.1852274077546023,3.6451183752975735,4.133556841782096,4.32029420291261,1.1339979710383612,94938693,126268461,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,16416,147456,512,1152,analytical_resource_replay_fallback,0.410163085,0.112523941,0.392434484,0.094938693,0,16,0.327587725312,16.94943576388889,0.019327352832,905969664,4697620480.0,0.8016818181818183,analytical_resource_replay_fallback,0.0045000000000000005,89060441849856,19327352832,75497472.0,fused_boundary_tile_replay_v1,0.89,16,4,4,1,1.0,1811939328,4697620480.0,0,0,0,8,16384,512,2473901162496,905969664,4697620480.0,1.001953125,4077795.5555555555,0.84,0.0,0.012,3145728,0.02380037792984693,0.029490523176428148,,,1d_ring,0.795391198733354,1,flashoverlap_wave_schedule_contention,0.41016308531199996,5.431659552925152,0.0755134008888889,1703936,0.8671099695241199,0.8181818181818182
6x6_ag_gemm_llama_3_1_405b_mlp_s36864,6x6,AG_GEMM,LLaMA-3.1-405B,mlp,36864,36864,53248,16384,36864,55296,16384,128,512,256,288,3,32,64321430224896,66795331387392,296898986,292461118,75978321,71552212,1.015174215397754,1.061858451000788,3.907680271060478,4.08738052710376,4.149403319634619,1.0459864276445818,71552212,95164442,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,16416,36864,1480,864,analytical_resource_replay_fallback,0.296898986,0.075978321,0.292461118,0.071552212,56623104,16,0.23651575398400002,16.316478587962965,0.014495514624,679477248,1174405120.0,0.7931428571428571,analytical_resource_replay_fallback,0.006,64321430224896,14495514624,56623104.0,fused_boundary_tile_replay_v1,0.67875,32,2,4,2,0.75,962592768,1174405120.0,0,0,2048,8,16384,1536,1855425871872,226492416,1174405120.0,1.0025552602914662,1359265.1851851852,0.84,0.01,0.006,3145728,0.022603304667690775,0.02447024643231529,,,1d_ring,0.791427854566975,1,flashoverlap_wave_schedule_contention,0.29689898598399994,5.242933131163219,0.05662841362962963,1703936,0.8671099695241199,0.7714285714285715
6x6_ag_gemm_llama_3_1_405b_mlp_s147456,6x6,AG_GEMM,LLaMA-3.1-405B,mlp,147456,147456,53248,16384,147456,55296,16384,128,512,256,1152,3,32,257285720899584,267181325549568,1187595944,1169822605,300226317,282500826,1.0151931916207073,1.0627449174254804,3.9556690295074963,4.140952865744895,4.203867156126474,1.0468400755612428,282500826,375726098,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,16416,147456,1480,3456,analytical_resource_replay_fallback,1.187595944,0.300226317,1.169822605,0.282500826,226492416,16,0.9460630159360001,16.316478587962965,0.057982058496,2717908992,4697620480.0,0.8035172413793104,analytical_resource_replay_fallback,0.006,257285720899584,57982058496,226492416.0,fused_boundary_tile_replay_v1,0.67875,32,2,4,2,0.75,3850371072,4697620480.0,0,0,2048,8,16384,1536,7421703487488,905969664,4697620480.0,1.0025552602914662,1359265.1851851852,0.84,0.01,0.006,3145728,0.022603304667690775,0.02450255749130898,,,1d_ring,0.801759516419381,1,flashoverlap_wave_schedule_contention,1.1875959439359998,5.243301850535857,0.22649772562962964,1703936,0.8671099695241199,0.9310344827586207
6x6_ag_gemm_mixtral_8x7b_single_expert_attention_s36864,6x6,AG_GEMM,Mixtral-8x7B-single-expert,attention,36864,36864,6144,4096,36864,18432,4096,128,512,256,288,1,4,1855425871872,5566277615616,26962297,25858214,7173858,6078604,1.0426975737767503,1.18018183122309,3.758409631191473,4.2539724581499305,4.435606761026051,1.1318543947008128,6078604,8084544,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4176,36864,172,288,analytical_resource_replay_fallback,0.026962297,0.007173858,0.025858214,0.006078604,0,16,0.020474232832,16.94943576388889,0.001207959552,226492416,293601280.0,0.7829117647058824,analytical_resource_replay_fallback,0.0045000000000000005,1855425871872,1207959552,4718592.0,fused_boundary_tile_replay_v1,0.89,4,4,4,1,1.0,452984832,293601280.0,0,0,12288,8,4096,512,154618822656,226492416,293601280.0,1.027496337890625,1019448.8888888889,0.84,0.0,0.012,3145728,0.023707825143743942,0.029315144968521223,,,1d_ring,0.776917570489576,1,flashoverlap_wave_schedule_contention,0.026962296831999997,5.709237285277182,0.004722574222222222,1703936,0.8671099695241199,0.5294117647058824
6x6_ag_gemm_mixtral_8x7b_single_expert_attention_s147456,6x6,AG_GEMM,Mixtral-8x7B-single-expert,attention,147456,147456,6144,4096,147456,18432,4096,128,512,256,1152,1,4,7421703487488,22265110462464,107849187,103416454,28130985,23734673,1.0428629374586755,1.1852274097056235,3.8338219226948507,4.357188910923694,4.543950826708251,1.1365131189664022,23734673,31567115,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4176,147456,172,1152,analytical_resource_replay_fallback,0.107849187,0.028130985,0.103416454,0.023734673,0,16,0.081896931328,16.94943576388889,0.004831838208,905969664,1174405120.0,0.8016818181818183,analytical_resource_replay_fallback,0.0045000000000000005,7421703487488,4831838208,18874368.0,fused_boundary_tile_replay_v1,0.89,4,4,4,1,1.0,1811939328,1174405120.0,0,0,12288,8,4096,512,618475290624,905969664,1174405120.0,1.027496337890625,1019448.8888888889,0.84,0.0,0.012,3145728,0.023707825143743942,0.029490523176428148,,,1d_ring,0.7953912052973219,1,flashoverlap_wave_schedule_contention,0.10784918732799999,5.712850225707104,0.018878350222222225,1703936,0.8671099695241199,0.8181818181818182
6x6_ag_gemm_mixtral_8x7b_single_expert_mlp_s36864,6x6,AG_GEMM,Mixtral-8x7B-single-expert,mlp,36864,36864,14336,4096,36864,18432,4096,128,512,256,288,1,4,4329327034368,5566277615616,26962297,25858214,7173858,6078604,1.0426975737767503,1.18018183122309,3.758409631191473,4.2539724581499305,4.435606761026051,1.1318543947008128,6078604,8084544,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4176,36864,400,288,analytical_resource_replay_fallback,0.026962297,0.007173858,0.025858214,0.006078604,0,16,0.020474232832,16.94943576388889,0.001207959552,226492416,293601280.0,0.7829117647058824,analytical_resource_replay_fallback,0.0045000000000000005,4329327034368,1207959552,4718592.0,fused_boundary_tile_replay_v1,0.89,4,4,4,1,1.0,452984832,293601280.0,0,0,4096,8,4096,512,154618822656,226492416,293601280.0,1.0240827287946428,1019448.8888888889,0.84,0.0,0.012,3145728,0.023707825143743942,0.029315144968521223,,,1d_ring,0.776917570489576,1,flashoverlap_wave_schedule_contention,0.026962296831999997,5.709237285277182,0.004722574222222222,1703936,0.8671099695241199,0.5294117647058824
6x6_ag_gemm_mixtral_8x7b_single_expert_mlp_s147456,6x6,AG_GEMM,Mixtral-8x7B-single-expert,mlp,147456,147456,14336,4096,147456,18432,4096,128,512,256,1152,1,4,17317308137472,22265110462464,107849187,103416454,28130985,23734673,1.0428629374586755,1.1852274097056235,3.8338219226948507,4.357188910923694,4.543950826708251,1.1365131189664022,23734673,31567115,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,4176,147456,400,1152,analytical_resource_replay_fallback,0.107849187,0.028130985,0.103416454,0.023734673,0,16,0.081896931328,16.94943576388889,0.004831838208,905969664,1174405120.0,0.8016818181818183,analytical_resource_replay_fallback,0.0045000000000000005,17317308137472,4831838208,18874368.0,fused_boundary_tile_replay_v1,0.89,4,4,4,1,1.0,1811939328,1174405120.0,0,0,4096,8,4096,512,618475290624,905969664,1174405120.0,1.0240827287946428,1019448.8888888889,0.84,0.0,0.012,3145728,0.023707825143743942,0.029490523176428148,,,1d_ring,0.7953912052973219,1,flashoverlap_wave_schedule_contention,0.10784918732799999,5.712850225707104,0.018878350222222225,1703936,0.8671099695241199,0.8181818181818182
6x6_ag_gemm_deepseek_v3_single_routed_expert_mlp_s36864,6x6,AG_GEMM,DeepSeek-V3-single-routed-expert,mlp,36864,36864,2048,7168,36864,18432,7168,128,512,256,288,1,7,1082331758592,9740985827328,45856915,43924913,12554252,10637558,1.0439841963944243,1.1801817672815509,3.65269989801065,4.129229001618604,4.31084982098335,1.1304594182148617,10637558,14147952,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,7200,36864,58,288,analytical_resource_replay_fallback,0.045856915,0.012554252,0.043924913,0.010637558,0,16,0.035829907456,16.94943576388889,0.002113929216,226492416,513802240.0,0.7829117647058824,analytical_resource_replay_fallback,0.0045000000000000005,1082331758592,2113929216,8257535.999999999,fused_boundary_tile_replay_v1,0.89,7,4,4,1,1.0,452984832,513802240.0,0,0,16384,8,7168,512,270582939648,226492416,513802240.0,1.0240827287946428,1784035.5555555553,0.84,0.0,0.012,3145728,0.02375951198563332,0.029315144968521223,,,1d_ring,0.7769174848876841,1,flashoverlap_wave_schedule_contention,0.045856915456,5.548658518872893,0.008264504888888888,1703936,0.8671099695241199,0.5294117647058824
6x6_ag_gemm_deepseek_v3_single_routed_expert_mlp_s147456,6x6,AG_GEMM,DeepSeek-V3-single-routed-expert,mlp,147456,147456,2048,7168,147456,18432,7168,128,512,256,1152,1,7,4329327034368,38963943309312,183427662,175670948,49229224,41535678,1.044154791035795,1.1852274085907542,3.7259913339279938,4.229398831529847,4.416147053143083,1.1351069963630738,41535678,55242452,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,7200,147456,58,1152,analytical_resource_replay_fallback,0.183427662,0.049229224,0.175670948,0.041535678,0,16,0.143319629824,16.94943576388889,0.008455716864,905969664,2055208960.0,0.8016818181818183,analytical_resource_replay_fallback,0.0045000000000000005,4329327034368,8455716864,33030143.999999996,fused_boundary_tile_replay_v1,0.89,7,4,4,1,1.0,1811939328,2055208960.0,0,0,16384,8,7168,512,1082331758592,905969664,2055208960.0,1.0240827287946428,1784035.5555555553,0.84,0.0,0.012,3145728,0.02375951198563332,0.029490523176428148,,,1d_ring,0.7953912036921175,1,flashoverlap_wave_schedule_contention,0.183427661824,5.552169841260276,0.033037112888888887,1703936,0.8671099695241199,0.8181818181818182
6x6_gemm_rs_llama_2_7b_attention_s36864,6x6,GEMM_RS,LLaMA-2-7B,attention,36864,36864,4096,12288,36864,4096,18432,128,512,256,288,8,2,3710851743744,5566277615616,32860537,31756016,9142030,8045673,1.0347814725877453,1.1362666615956178,3.5944464194495094,3.9469682648051942,4.084249633312217,1.0980740298278457,8045673,10700745,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,342,36864,4176,2304,analytical_resource_replay_fallback,0.032860537,0.00914203,0.031756016,0.008045673,1056964608,16,0.020474232832,16.94943576388889,0.001207959552,603979776,293601280.0,0.8115,analytical_resource_replay_fallback,0.012,3710851743744,1509949440,5898240.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,1660944384,293601280.0,6144,0,0,8,512,4096,154618822656,0,293601280.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.02818296494735824,,,1d_ring,0.8064660111031918,1,flashoverlap_wave_schedule_contention,0.032860536832,5.0643791270573635,0.006488561777777778,1703936,0.8671099695241199,0.9
6x6_gemm_rs_llama_2_7b_attention_s147456,6x6,GEMM_RS,LLaMA-2-7B,attention,147456,147456,4096,12288,147456,4096,18432,128,512,256,1152,8,2,14843406974976,22265110462464,131442147,127021765,36382278,31994806,1.0348001934943984,1.1371307580361638,3.6128069550785136,3.9700745489752305,4.108233911466755,1.098889201205314,31994806,42553092,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,342,147456,4176,9216,analytical_resource_replay_fallback,0.131442147,0.036382278,0.127021765,0.031994806,4227858432,16,0.081896931328,16.94943576388889,0.004831838208,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,14843406974976,6039797760,23592960.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,6643777536,1174405120.0,6144,0,0,8,512,4096,618475290624,0,1174405120.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.028219104573617967,,,1d_ring,0.8111552141624305,1,flashoverlap_wave_schedule_contention,0.131442147328,5.064670533750767,0.025952753777777775,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_llama_2_7b_mlp_s36864,6x6,GEMM_RS,LLaMA-2-7B,mlp,36864,36864,4096,11008,36864,4096,18432,128,512,256,288,8,2,3324304687104,5566277615616,32860537,31756016,9142030,8045673,1.0347814725877453,1.1362666615956178,3.5944464194495094,3.9469682648051942,4.084249633312217,1.0980740298278457,8045673,10700745,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,306,36864,4176,2304,analytical_resource_replay_fallback,0.032860537,0.00914203,0.031756016,0.008045673,1056964608,16,0.020474232832,16.94943576388889,0.001207959552,603979776,293601280.0,0.8115,analytical_resource_replay_fallback,0.012,3324304687104,1509949440,5898240.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,1660944384,293601280.0,7424,0,0,8,512,4096,154618822656,0,293601280.0,1.0202721884084303,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.02818296494735824,,,1d_ring,0.8064660111031918,1,flashoverlap_wave_schedule_contention,0.032860536832,5.0643791270573635,0.006488561777777778,1703936,0.8671099695241199,0.9
6x6_gemm_rs_llama_2_7b_mlp_s147456,6x6,GEMM_RS,LLaMA-2-7B,mlp,147456,147456,4096,11008,147456,4096,18432,128,512,256,1152,8,2,13297218748416,22265110462464,131442147,127021765,36382278,31994806,1.0348001934943984,1.1371307580361638,3.6128069550785136,3.9700745489752305,4.108233911466755,1.098889201205314,31994806,42553092,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,306,147456,4176,9216,analytical_resource_replay_fallback,0.131442147,0.036382278,0.127021765,0.031994806,4227858432,16,0.081896931328,16.94943576388889,0.004831838208,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,13297218748416,6039797760,23592960.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,6643777536,1174405120.0,7424,0,0,8,512,4096,618475290624,0,1174405120.0,1.0202721884084303,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.028219104573617967,,,1d_ring,0.8111552141624305,1,flashoverlap_wave_schedule_contention,0.131442147328,5.064670533750767,0.025952753777777775,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_gpt_3_175b_attention_s36864,6x6,GEMM_RS,GPT-3-175B,attention,36864,36864,12288,36864,36864,12288,36864,128,512,256,288,24,4,33397665693696,33397665693696,174258389,170939636,46827142,43521895,1.0194147658065682,1.0759444642748208,3.721311648701516,3.927669877426063,4.003924668261803,1.0554530897181247,43521895,57884120,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1024,36864,12384,6912,analytical_resource_replay_fallback,0.174258389,0.046827142,0.170939636,0.043521895,3170893824,16,0.119404756992,16.474717881944443,0.007247757312,1811939328,880803840.0,0.8156785714285715,analytical_resource_replay_fallback,0.012,33397665693696,9059696640,35389440.0,fused_boundary_tile_replay_v1,0.92,4,1,2,8,1.0,4982833152,880803840.0,0,0,0,8,1024,12288,927712935936,0,880803840.0,1.0078125,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.022868183735758118,0.02541814123043716,,,1d_ring,0.813152501273267,1,flashoverlap_wave_schedule_contention,0.174258388992,4.923952963303066,0.035389937777777776,1703936,0.8671099695241199,0.9642857142857143
6x6_gemm_rs_gpt_3_175b_attention_s147456,6x6,GEMM_RS,GPT-3-175B,attention,147456,147456,12288,36864,147456,12288,36864,128,512,256,1152,24,4,133590662774784,133590662774784,697033556,683756245,186942306,173719171,1.0194181933943434,1.0761178799316282,3.7286025347306886,3.9359861151996864,4.012415854782084,1.0556196533519702,173719171,231046498,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1024,147456,12384,27648,analytical_resource_replay_fallback,0.697033556,0.186942306,0.683756245,0.173719171,12683575296,16,0.477619027968,16.474717881944443,0.028991029248,7247757312,3523215360.0,0.8174036697247706,analytical_resource_replay_fallback,0.012,133590662774784,36238786560,141557760.0,fused_boundary_tile_replay_v1,0.92,4,1,2,8,1.0,19931332608,3523215360.0,0,0,0,8,1024,12288,3710851743744,0,3523215360.0,1.0078125,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.022868183735758118,0.025425370339818405,,,1d_ring,0.8148683704245663,1,flashoverlap_wave_schedule_contention,0.697033555968,4.924004907309775,0.14155825777777778,1703936,0.8671099695241199,0.9908256880733946
6x6_gemm_rs_gpt_3_175b_mlp_s36864,6x6,GEMM_RS,GPT-3-175B,mlp,36864,36864,12288,49152,36864,12288,55296,128,512,256,288,24,6,44530220924928,50096498540544,249935167,246615003,68520393,65209111,1.01346294410158,1.0507794378610682,3.6476026487472133,3.7819102149698067,3.83282586079114,1.036820777687702,65209111,86728118,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1366,36864,12384,6912,analytical_resource_replay_fallback,0.249935167,0.068520393,0.246615003,0.065209111,3170893824,16,0.177386815488,16.316478587962962,0.010871635968,1811939328,880803840.0,0.8156785714285715,analytical_resource_replay_fallback,0.012,44530220924928,13589544960,53084160.0,fused_boundary_tile_replay_v1,0.92,6,1,2,8,1.0,4982833152,880803840.0,6144,0,0,8,1536,12288,1391569403904,0,880803840.0,1.0083045959472656,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.02260164090848178,0.024278760820291442,,,1d_ring,0.8140681088894103,1,flashoverlap_wave_schedule_contention,0.24993516748800002,4.708237331665111,0.05308465777777777,1703936,0.8671099695241199,0.9642857142857143
6x6_gemm_rs_gpt_3_175b_mlp_s147456,6x6,GEMM_RS,GPT-3-175B,mlp,147456,147456,12288,49152,147456,12288,55296,128,512,256,1152,24,6,178120883699712,200385994162176,999740670,986457712,273532179,260284855,1.0134653090937566,1.0508954852559516,3.654928914232062,3.7899159057871423,3.840948294897911,1.0369328637362683,260284855,346178857,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1366,147456,12384,27648,analytical_resource_replay_fallback,0.99974067,0.273532179,0.986457712,0.260284855,12683575296,16,0.709547261952,16.316478587962962,0.043486543872,7247757312,3523215360.0,0.8174036697247706,analytical_resource_replay_fallback,0.012,178120883699712,54358179840,212336640.0,fused_boundary_tile_replay_v1,0.92,6,1,2,8,1.0,19931332608,3523215360.0,6144,0,0,8,1536,12288,5566277615616,0,3523215360.0,1.0083045959472656,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.02260164090848178,0.024283580226545608,,,1d_ring,0.8157875255092065,1,flashoverlap_wave_schedule_contention,0.9997406699520001,4.708270443949764,0.2123371377777778,1703936,0.8671099695241199,0.9908256880733946
